time [s],id,pos_x,pos_y,angle [deg],speed [m/s]
62.0,0,146.7,295.53,325.93,7.65
62.0,1,198.4,288.72,176.89,5.21
62.0,2,132.51,380.26,75.0,13.9
62.0,3,120.71,243.93,107.51,6.28
62.0,4,358.15,110.54,300.0,7.39
62.0,5,183.46,6.09,285.0,5.71
62.0,6,86.74,136.46,240.0,11.83
62.0,7,126.87,261.21,45.0,6.95
62.0,8,381.78,201.6,270.0,8.14
62.0,9,156.7,173.15,60.0,11.03
63.0,0,141.88,303.86,330.0,9.62
63.0,1,198.4,281.27,180.0,7.45
63.0,2,145.72,383.8,75.0,13.68
63.0,3,128.31,239.54,120.0,8.78
63.0,4,350.06,115.21,300.0,9.35
63.0,5,176.41,7.98,285.0,7.3
63.0,6,74.55,129.42,240.0,14.08
63.0,7,133.11,267.45,45.0,8.82
63.0,8,372.3,201.6,270.0,9.48
63.0,9,165.99,178.51,60.0,10.73
64.0,0,136.23,313.66,330.0,11.31
64.0,1,198.4,272.29,180.0,8.98
64.0,2,158.5,387.22,75.0,13.23
64.0,3,137.88,234.02,120.0,11.05
64.0,4,340.83,120.54,300.0,10.65
64.0,5,167.91,10.26,285.0,8.79
64.0,6,62.81,122.64,240.0,13.55
64.0,7,139.58,273.92,45.0,9.15
64.0,8,361.19,201.6,270.0,11.11
64.0,9,175.5,184.01,60.0,10.98
65.0,0,129.9,324.61,330.0,12.64
65.0,1,198.4,261.65,180.0,10.64
65.0,2,171.68,390.75,75.0,13.64
65.0,3,149.0,227.6,120.0,12.84
65.0,4,329.37,127.16,300.0,13.24
65.0,5,157.09,13.16,285.0,11.2
65.0,6,50.27,115.4,240.0,14.48
65.0,7,143.63,277.97,45.0,5.73
65.0,8,349.4,201.6,270.0,11.79
65.0,9,184.99,189.49,60.0,10.96
66.0,0,122.59,337.29,330.0,14.64
66.0,1,198.4,249.64,180.0,12.01
66.0,2,183.23,393.85,75.0,11.96
66.0,3,161.71,220.26,120.0,14.68
66.0,4,317.67,133.91,300.0,13.5
66.0,5,146.72,15.93,285.0,10.74
66.0,6,40.97,110.03,240.0,10.74
66.0,7,149.56,283.08,51.31,7.85
66.0,8,336.87,201.6,270.0,12.53
66.0,9,194.78,193.64,70.48,10.69
67.0,0,115.49,349.58,330.0,14.19
67.0,1,198.4,236.99,180.0,12.65
67.0,2,191.47,396.06,75.0,8.53
67.0,3,174.72,212.75,120.0,15.03
67.0,4,305.66,140.84,300.0,13.86
67.0,5,136.32,18.72,285.0,10.77
67.0,6,35.12,106.66,240.0,6.75
67.0,7,157.99,287.06,68.81,9.37
67.0,8,324.31,201.6,270.0,12.56
67.0,9,206.25,193.5,98.23,11.59
68.0,0,110.46,358.29,330.0,10.06
68.0,1,198.4,224.13,180.0,12.86
68.0,2,196.74,396.07,91.21,5.43
68.0,3,187.5,205.37,120.0,14.76
68.0,4,294.01,147.57,300.0,13.45
68.0,5,125.25,21.69,285.0,11.46
68.0,6,30.46,104.53,245.66,5.17
68.0,7,168.7,289.96,74.99,11.1
68.0,8,312.54,201.6,270.0,11.77
68.0,9,215.94,188.95,117.87,10.73
69.0,0,107.23,363.87,330.0,6.45
69.0,1,198.4,211.87,180.0,12.26
69.0,2,198.4,390.94,165.38,5.63
69.0,3,199.48,198.45,120.01,13.83
69.0,4,282.49,154.22,300.0,13.32
69.0,5,115.36,24.34,285.0,10.24
69.0,6,26.39,107.94,316.32,5.88
69.0,7,179.76,292.92,74.99,11.45
69.0,8,300.36,201.6,270.0,12.18
69.0,9,225.8,183.26,120.0,11.38
70.0,0,103.19,369.83,323.95,7.21
70.0,1,198.4,198.85,180.0,13.03
70.0,2,198.4,383.58,180.0,7.36
70.0,3,211.8,191.34,120.01,14.23
70.0,4,270.43,161.18,300.0,13.92
70.0,5,108.82,26.09,285.0,6.77
70.0,6,24.79,113.68,345.0,5.96
70.0,7,187.68,295.04,74.99,8.2
70.0,8,287.42,201.6,270.0,12.93
70.0,9,235.09,177.89,120.0,10.74
71.0,0,95.96,370.72,262.07,8.02
71.0,1,198.4,186.24,180.0,12.61
71.0,2,198.4,374.45,180.0,9.13
71.0,3,223.26,184.72,120.0,13.22
71.0,4,258.99,167.79,300.0,13.21
71.0,5,105.16,28.13,297.12,4.3
71.0,6,22.59,121.91,345.0,8.52
71.0,7,191.5,296.07,74.99,3.95
71.0,8,274.86,201.6,270.0,12.57
71.0,9,244.61,172.4,120.0,10.99
72.0,0,90.73,366.2,227.69,6.93
72.0,1,198.4,173.39,180.0,12.86
72.0,2,198.4,363.34,180.0,11.11
72.0,3,233.51,178.81,120.0,11.84
72.0,4,246.97,174.73,300.0,13.88
72.0,5,104.98,31.85,349.53,4.0
72.0,6,19.73,132.57,345.0,11.04
72.0,7,195.56,296.48,82.55,4.15
72.0,8,263.04,201.6,270.0,11.82
72.0,9,254.69,166.58,120.0,11.64
73.0,0,84.17,359.64,225.0,9.27
73.0,1,198.4,161.63,180.0,11.76
73.0,2,198.4,350.24,180.0,13.1
73.0,3,244.51,172.45,120.0,12.71
73.0,4,234.79,181.76,300.0,14.07
73.0,5,106.88,35.51,26.42,4.13
73.0,6,16.35,145.16,345.0,13.04
73.0,7,198.14,293.63,131.46,4.17
73.0,8,251.29,201.6,270.0,11.75
73.0,9,264.14,161.12,120.0,10.91
74.0,0,76.41,351.88,225.0,10.98
74.0,1,198.4,148.6,180.0,13.03
74.0,2,198.4,337.06,180.0,13.18
74.0,3,254.68,166.59,120.0,11.74
74.0,4,222.79,188.69,300.0,13.85
74.0,5,110.19,41.24,30.0,6.62
74.0,6,12.7,158.79,345.0,14.11
74.0,7,198.4,288.36,177.49,5.29
74.0,8,239.45,201.6,270.0,11.83
74.0,9,272.26,156.44,120.0,9.38
75.0,0,66.93,342.4,225.0,13.41
75.0,1,198.4,136.8,180.0,11.8
75.0,2,198.4,324.3,180.0,12.76
75.0,3,263.0,161.78,120.0,9.61
75.0,4,211.69,195.71,306.05,13.16
75.0,5,114.78,49.2,30.0,9.19
75.0,6,8.99,172.63,345.0,14.33
75.0,7,198.4,280.92,180.0,7.44
75.0,8,227.67,201.6,270.0,11.79
75.0,9,278.55,152.8,120.0,7.26
76.0,0,57.34,332.81,225.0,13.55
76.0,1,198.4,124.64,180.0,12.16
76.0,2,198.4,312.28,180.0,12.02
76.0,3,269.77,157.87,120.0,7.82
76.0,4,201.99,204.73,314.64,13.25
76.0,5,120.12,58.45,30.0,10.67
76.0,6,5.39,186.08,345.0,13.93
76.0,7,198.4,272.05,180.0,8.86
76.0,8,216.92,201.6,270.0,10.75
76.0,9,281.29,150.0,132.57,4.01
77.0,0,46.99,322.46,225.0,14.64
77.0,1,198.4,112.17,180.0,12.48
77.0,2,198.7,304.58,176.5,7.73
77.0,3,274.24,155.29,120.0,5.16
77.0,4,193.22,214.95,322.5,13.48
77.0,5,125.48,67.74,30.0,10.73
77.0,6,2.69,200.06,354.72,14.28
77.0,7,198.4,260.89,180.0,11.17
77.0,8,210.72,202.29,277.56,6.25
77.0,9,279.81,145.51,198.74,5.07
78.0,0,36.89,312.36,225.0,14.28
78.0,1,198.4,100.31,180.0,11.86
78.0,2,203.07,298.22,136.18,8.03
78.0,3,278.85,152.63,120.0,5.32
78.0,4,186.49,226.6,330.0,13.46
78.0,5,130.69,76.75,30.0,10.41
78.0,6,5.31,213.63,15.0,13.86
78.0,7,198.4,248.81,180.0,12.08
78.0,8,207.34,207.68,337.48,6.97
78.0,9,276.62,142.28,223.93,4.55
79.0,0,27.34,301.57,216.46,14.45
79.0,1,198.4,88.48,180.0,11.83
79.0,2,210.44,295.55,107.4,7.87
79.0,3,285.59,148.74,120.0,7.79
79.0,4,179.54,238.63,330.0,13.88
79.0,5,136.02,85.99,30.0,10.67
79.0,6,9.01,227.42,15.0,14.28
79.0,7,198.4,236.86,180.0,11.94
79.0,8,209.65,213.52,23.32,6.32
79.0,9,271.85,137.51,225.0,6.76
80.0,0,22.21,289.07,196.31,13.59
80.0,1,198.4,75.8,180.0,12.68
80.0,2,219.81,293.03,105.01,9.7
80.0,3,293.92,143.93,120.0,9.63
80.0,4,172.81,250.28,330.0,13.46
80.0,5,141.33,95.18,30.0,10.61
80.0,6,12.47,240.36,15.0,13.4
80.0,7,198.4,224.98,180.0,11.88
80.0,8,213.88,220.84,30.0,8.45
80.0,9,265.54,131.2,225.0,8.92
81.0,0,18.42,274.95,195.0,14.62
81.0,1,198.4,63.11,180.0,12.69
81.0,2,231.24,289.97,105.01,11.83
81.0,3,303.66,138.31,120.0,11.24
81.0,4,166.03,262.04,330.0,13.57
81.0,5,146.58,104.27,30.0,10.5
81.0,6,16.11,253.95,15.0,14.06
81.0,7,198.67,213.62,176.94,11.37
81.0,8,218.76,229.3,30.0,9.77
81.0,9,259.16,124.82,225.0,9.02
82.0,0,14.75,261.23,195.0,14.2
82.0,1,198.4,50.5,180.0,12.61
82.0,2,238.32,288.07,105.01,7.33
82.0,3,315.63,131.4,120.0,13.82
82.0,4,159.39,273.55,330.0,13.29
82.0,5,152.17,113.95,30.0,11.18
82.0,6,19.6,266.95,15.0,13.46
82.0,7,201.5,202.56,158.23,11.52
82.0,8,224.42,239.1,30.0,11.32
82.0,9,255.96,121.62,225.0,4.52
83.0,0,10.99,247.2,195.0,14.53
83.0,1,198.4,37.87,180.0,12.63
83.0,2,246.72,285.23,111.28,8.88
83.0,3,328.29,124.08,120.0,14.62
83.0,4,152.51,285.46,330.0,13.76
83.0,5,157.58,123.33,30.0,10.83
83.0,6,23.16,280.25,15.0,13.77
83.0,7,208.59,193.92,134.3,11.32
83.0,8,230.36,249.38,30.0,11.88
83.0,9,253.04,119.1,228.27,3.87
84.0,0,7.5,234.19,195.0,13.48
84.0,1,198.4,25.05,180.0,12.82
84.0,2,255.5,278.84,132.01,10.92
84.0,3,341.07,116.71,120.0,14.75
84.0,4,145.59,297.44,330.0,13.84
84.0,5,163.29,133.22,30.0,11.41
84.0,6,25.94,290.6,15.0,10.72
84.0,7,218.85,187.27,120.0,12.25
84.0,8,236.45,259.93,30.0,12.19
84.0,9,248.91,119.24,267.73,4.48
85.0,0,4.01,221.13,195.0,13.51
85.0,1,198.4,16.07,180.0,8.98
85.0,2,264.3,270.04,135.0,12.45
85.0,3,352.06,110.36,120.0,12.68
85.0,4,138.71,309.35,330.0,13.76
85.0,5,169.01,143.13,30.0,11.45
85.0,6,29.26,295.38,39.68,6.22
85.0,7,229.08,181.36,120.0,11.81
85.0,8,242.65,270.68,30.0,12.41
85.0,9,246.4,122.82,321.54,4.38
86.0,0,0.34,207.07,193.85,14.54
86.0,1,198.4,10.98,180.0,5.09
86.0,2,271.9,262.44,135.0,10.75
86.0,3,359.86,105.86,120.0,9.01
86.0,4,131.91,321.13,330.0,13.59
86.0,5,174.35,152.37,30.0,10.67
86.0,6,34.87,293.49,113.5,6.07
86.0,7,239.32,175.45,120.0,11.82
86.0,8,247.29,278.72,30.0,9.28
86.0,9,243.22,128.34,330.0,6.37
87.0,0,0.34,192.92,172.8,14.24
87.0,1,198.18,6.62,182.58,4.38
87.0,2,276.89,257.45,135.0,7.05
87.0,3,364.25,103.33,120.0,5.07
87.0,4,125.13,332.88,330.0,13.57
87.0,5,180.05,162.26,30.0,11.41
87.0,6,42.04,289.35,120.0,8.28
87.0,7,249.08,169.82,120.0,11.27
87.0,8,250.9,281.56,50.91,4.8
87.0,9,238.76,136.07,330.0,8.93
88.0,0,3.83,179.54,165.0,13.83
88.0,1,194.66,3.4,230.41,5.35
88.0,2,282.97,250.61,141.01,9.17
88.0,3,367.96,99.87,133.53,5.21
88.0,4,118.6,344.18,330.0,13.04
88.0,5,185.45,171.61,30.0,10.8
88.0,6,51.17,284.08,120.0,10.54
88.0,7,259.38,163.87,120.0,11.89
88.0,8,255.0,279.34,117.63,4.79
88.0,9,233.09,145.89,330.0,11.34
89.0,0,7.6,165.45,165.0,14.59
89.0,1,189.54,4.46,281.9,5.24
89.0,2,287.42,240.76,161.49,10.87
89.0,3,365.97,95.02,207.4,5.59
89.0,4,112.34,355.03,330.0,12.52
89.0,5,191.14,181.46,30.0,11.38
89.0,6,61.8,277.94,120.0,12.28
89.0,7,270.01,157.74,120.0,12.27
89.0,8,259.57,274.77,135.0,6.47
89.0,9,227.41,155.73,330.0,11.36
90.0,0,11.13,152.28,165.0,13.63
90.0,1,183.11,6.18,285.0,6.65
90.0,2,290.78,228.24,164.99,12.96
90.0,3,360.35,89.4,225.0,7.95
90.0,4,107.94,362.65,330.0,8.81
90.0,5,197.53,190.57,38.69,11.15
90.0,6,74.1,270.84,120.0,14.2
90.0,7,279.72,152.13,120.0,11.21
90.0,8,265.78,268.56,135.0,8.79
90.0,9,222.01,165.07,330.0,10.78
91.0,0,14.85,138.4,165.0,14.37
91.0,1,175.02,8.35,285.0,8.38
91.0,2,293.75,217.15,164.99,11.48
91.0,3,352.91,81.96,225.0,10.53
91.0,4,105.79,366.38,330.0,4.31
91.0,5,205.11,198.37,44.97,10.87
91.0,6,85.63,264.18,120.0,13.32
91.0,7,290.36,145.98,120.0,12.3
91.0,8,272.92,261.42,135.0,10.09
91.0,9,216.35,174.88,330.0,11.33
92.0,0,18.57,124.51,165.0,14.39
92.0,1,165.11,11.01,285.0,10.26
92.0,2,295.56,210.41,164.99,6.98
92.0,3,343.74,72.79,225.0,12.96
92.0,4,102.13,370.67,318.14,5.71
92.0,5,213.36,205.61,51.34,10.99
92.0,6,97.96,257.06,120.0,14.24
92.0,7,300.67,140.03,120.0,11.9
92.0,8,276.94,257.4,135.0,5.69
92.0,9,211.02,184.11,330.0,10.65
93.0,0,22.2,110.96,165.0,14.03
93.0,1,153.85,14.02,285.0,11.66
93.0,2,297.18,202.13,171.33,8.46
93.0,3,333.21,62.26,225.0,14.9
93.0,4,95.25,370.18,251.13,7.52
93.0,5,222.86,211.35,60.0,11.11
93.0,6,106.39,252.2,120.0,9.74
93.0,7,311.26,133.92,120.0,12.23
93.0,8,282.44,251.4,139.02,8.15
93.0,9,205.52,193.64,329.99,11.01
94.0,0,27.48,98.23,150.79,13.86
94.0,1,142.2,17.15,285.0,12.06
94.0,2,296.22,192.09,190.32,10.13
94.0,3,323.43,52.48,225.0,13.83
94.0,4,89.56,365.03,225.01,7.7
94.0,5,232.63,216.99,60.0,11.29
94.0,6,110.21,245.88,161.05,7.82
94.0,7,321.92,127.76,120.0,12.31
94.0,8,286.72,243.01,157.23,9.46
94.0,9,200.07,203.08,329.99,10.89
95.0,0,37.17,87.36,135.0,14.6
95.0,1,130.75,20.22,285.0,11.87
95.0,2,293.1,180.43,195.01,12.07
95.0,3,312.85,41.9,225.0,14.96
95.0,4,82.31,357.78,225.0,10.26
95.0,5,242.15,222.49,60.0,10.99
95.0,6,108.63,238.38,194.17,7.69
95.0,7,332.47,121.67,120.0,12.18
95.0,8,289.85,231.69,164.99,11.76
95.0,9,194.17,213.3,329.99,11.8
96.0,0,47.04,77.49,135.0,13.97
96.0,1,118.98,23.37,285.0,12.18
96.0,2,290.08,169.18,195.01,11.65
96.0,3,305.27,34.32,225.0,10.72
96.0,4,73.58,349.05,225.0,12.34
96.0,5,252.04,228.2,60.0,11.41
96.0,6,106.2,229.33,195.01,9.37
96.0,7,342.64,115.8,120.0,11.75
96.0,8,293.13,219.46,164.99,12.66
96.0,9,188.65,222.85,330.0,11.02
97.0,0,57.23,67.3,135.0,14.41
97.0,1,110.17,25.73,285.0,9.13
97.0,2,288.14,161.94,195.01,7.5
97.0,3,299.94,32.13,252.92,6.22
97.0,4,64.22,339.69,225.0,13.23
97.0,5,261.19,233.48,60.0,10.57
97.0,6,103.31,218.53,195.01,11.18
97.0,7,352.82,109.92,120.0,11.76
97.0,8,295.24,211.58,164.99,8.16
97.0,9,183.13,232.41,330.0,11.04
98.0,0,66.88,57.65,135.0,13.65
98.0,1,105.39,27.86,294.64,5.33
98.0,2,286.6,156.97,197.37,5.21
98.0,3,296.55,35.96,319.6,5.24
98.0,4,54.93,330.4,225.0,13.14
98.0,5,271.09,239.19,60.0,11.43
98.0,6,101.58,212.08,195.01,6.68
98.0,7,360.77,105.34,120.0,9.17
98.0,8,297.21,201.63,172.08,10.16
98.0,9,177.73,241.77,330.0,10.8
99.0,0,76.76,47.77,135.0,13.97
99.0,1,105.33,32.72,1.62,5.3
99.0,2,282.23,154.71,247.4,5.58
99.0,3,292.74,42.56,330.0,7.62
99.0,4,44.89,320.36,225.0,14.2
99.0,5,280.81,244.8,60.0,11.23
99.0,6,100.22,205.41,190.23,6.82
99.0,7,364.81,103.0,120.0,4.67
99.0,8,295.59,189.73,193.38,12.07
99.0,9,171.92,251.84,330.0,11.64
100.0,0,86.84,37.69,135.0,14.26
100.0,1,107.76,37.04,29.32,4.96
100.0,2,277.84,156.91,296.51,4.91
100.0,3,288.21,50.41,330.0,9.06
100.0,4,35.34,310.81,225.0,13.5
100.0,5,290.59,250.45,60.0,11.31
100.0,6,103.59,199.2,139.0,7.7
100.0,7,367.85,100.09,131.8,4.31
100.0,8,292.36,177.68,195.01,12.48
100.0,9,165.97,262.14,330.0,11.89
101.0,0,97.04,28.25,128.9,13.92
101.0,1,111.26,43.09,30.0,6.99
101.0,2,272.37,160.07,300.0,6.32
101.0,3,282.98,59.48,330.0,10.47
101.0,4,26.68,300.55,214.67,13.48
101.0,5,300.25,256.03,60.0,11.16
101.0,6,111.37,198.4,92.95,7.88
101.0,7,366.96,96.24,187.26,4.27
101.0,8,289.57,167.27,195.01,10.77
101.0,9,160.4,271.79,330.0,11.15
102.0,0,109.26,22.65,107.91,13.52
102.0,1,116.02,51.34,30.0,9.52
102.0,2,265.4,164.09,300.0,8.05
102.0,3,276.71,70.33,330.0,12.53
102.0,4,21.91,287.95,195.25,13.54
102.0,5,309.64,261.45,60.0,10.84
102.0,6,121.78,198.4,90.0,10.42
102.0,7,363.55,92.6,223.15,4.99
102.0,8,287.91,161.07,195.01,6.42
102.0,9,156.02,279.37,330.0,8.75
103.0,0,122.51,19.1,105.0,13.72
103.0,1,121.45,60.74,30.0,10.86
103.0,2,257.18,168.84,300.0,9.5
103.0,3,269.72,82.45,330.0,13.99
103.0,4,18.3,274.48,195.0,13.95
103.0,5,319.08,266.9,60.0,10.9
103.0,6,134.16,198.4,90.0,12.38
103.0,7,358.39,87.44,225.0,7.3
103.0,8,285.13,153.08,201.61,8.48
103.0,9,154.55,283.29,338.0,4.25
104.0,0,135.51,15.62,105.0,13.46
104.0,1,127.64,71.46,30.0,12.38
104.0,2,247.69,174.31,300.0,10.95
104.0,3,262.2,95.47,330.0,15.03
104.0,4,14.66,260.91,195.0,14.05
104.0,5,328.43,272.3,60.0,10.79
104.0,6,147.92,198.4,90.0,13.76
104.0,7,352.03,81.08,225.0,8.99
104.0,8,279.37,145.03,220.31,9.94
104.0,9,157.29,286.74,37.26,4.83
105.0,0,148.75,12.07,105.0,13.71
105.0,1,134.1,82.67,30.0,12.94
105.0,2,236.91,180.54,300.0,12.46
105.0,3,256.05,106.12,330.0,12.3
105.0,4,11.04,247.39,195.0,14.0
105.0,5,337.43,277.5,60.0,10.39
105.0,6,162.39,198.4,90.0,14.47
105.0,7,344.45,73.5,225.0,10.73
105.0,8,270.56,136.22,225.0,12.46
105.0,9,161.29,287.97,71.89,4.19
106.0,0,161.9,8.55,105.0,13.62
106.0,1,140.02,92.91,30.0,11.83
106.0,2,225.48,187.13,300.0,13.19
106.0,3,253.94,113.38,351.72,7.8
106.0,4,7.59,234.51,195.0,13.34
106.0,5,347.05,283.05,60.0,11.11
106.0,6,174.52,198.4,90.0,12.13
106.0,7,335.88,64.93,225.0,12.12
106.0,8,262.16,127.82,225.0,11.88
106.0,9,166.64,289.4,74.99,5.54
107.0,0,174.91,5.07,105.0,13.47
107.0,1,145.95,103.17,30.0,11.85
107.0,2,214.23,193.69,300.63,13.03
107.0,3,258.51,119.64,41.89,7.85
107.0,4,3.91,220.77,195.0,14.22
107.0,5,356.81,288.68,60.0,11.27
107.0,6,183.74,198.4,90.0,9.22
107.0,7,327.62,56.67,225.0,11.69
107.0,8,256.94,122.6,225.0,7.38
107.0,9,174.22,291.44,74.99,7.85
108.0,0,186.93,1.84,105.0,12.45
108.0,1,151.87,113.43,30.0,11.85
108.0,2,204.7,203.16,323.01,13.58
108.0,3,265.0,126.13,45.0,9.17
108.0,4,0.38,207.28,194.04,13.95
108.0,5,363.42,292.51,60.0,7.64
108.0,6,190.34,202.23,53.28,7.89
108.0,7,319.21,48.26,225.0,11.9
108.0,8,251.62,116.11,215.64,8.45
108.0,9,183.64,293.96,74.99,9.75
109.0,0,194.69,0.21,100.06,7.95
109.0,1,158.25,124.48,30.0,12.77
109.0,2,201.6,215.98,353.49,13.3
109.0,3,272.69,133.82,45.0,10.88
109.0,4,0.31,193.12,173.1,14.26
109.0,5,367.19,294.63,60.46,4.33
109.0,6,194.09,209.63,19.75,8.41
109.0,7,310.8,39.85,225.0,11.89
109.0,8,251.22,108.66,173.03,7.77
109.0,9,189.81,295.61,74.99,6.39
110.0,0,198.6,0.96,82.48,4.08
110.0,1,164.63,135.54,30.0,12.77
110.0,2,201.6,229.31,0.0,13.33
110.0,3,278.87,140.0,45.0,8.74
110.0,4,3.58,180.46,165.0,13.08
110.0,5,371.42,295.22,80.08,4.44
110.0,6,192.26,216.59,341.53,7.34
110.0,7,302.78,32.07,226.98,11.18
110.0,8,254.94,101.65,150.0,7.95
110.0,9,198.28,297.2,81.95,8.64
111.0,0,201.26,5.81,24.12,5.81
111.0,1,170.73,146.11,30.0,12.2
111.0,2,201.6,242.06,0.0,12.76
111.0,3,285.7,147.9,37.38,10.47
111.0,4,7.05,167.49,165.0,13.43
111.0,5,373.93,291.11,148.48,4.96
111.0,6,187.41,225.0,330.0,9.7
111.0,7,292.7,26.57,247.8,11.57
111.0,8,260.12,92.67,150.0,10.37
111.0,9,209.3,295.85,102.61,11.16
112.0,0,201.6,13.45,0.0,7.67
112.0,1,177.11,157.16,30.0,12.77
112.0,2,201.6,254.96,0.0,12.9
112.0,3,290.75,159.32,17.77,12.57
112.0,4,10.49,154.68,165.0,13.27
112.0,5,375.72,284.4,165.0,6.95
112.0,6,181.7,234.89,330.0,11.42
112.0,7,280.92,23.34,255.0,12.21
112.0,8,266.16,82.2,150.0,12.09
112.0,9,220.57,292.83,105.01,11.66
113.0,0,201.6,23.29,0.0,9.84
113.0,1,183.36,167.99,30.0,12.5
113.0,2,201.6,268.18,0.0,13.22
113.0,3,294.57,173.55,15.01,14.73
113.0,4,14.01,141.54,165.0,13.6
113.0,5,378.04,275.77,165.0,8.94
113.0,6,174.89,246.69,330.0,13.62
113.0,7,270.2,20.47,255.0,11.1
113.0,8,272.26,71.64,150.0,12.2
113.0,9,231.85,289.81,105.01,11.68
114.0,0,201.6,34.92,0.0,11.62
114.0,1,189.23,178.15,30.0,11.73
114.0,2,201.6,281.62,0.0,13.45
114.0,3,297.26,183.58,15.01,10.39
114.0,4,17.43,128.74,165.0,13.25
114.0,5,380.88,265.15,165.0,10.99
114.0,6,167.86,258.87,330.0,14.07
114.0,7,258.5,17.33,255.0,12.11
114.0,8,278.46,60.91,150.0,12.38
114.0,9,238.78,287.95,105.01,7.18
115.0,0,201.6,48.46,0.0,13.54
115.0,1,195.74,189.42,30.01,13.01
115.0,2,201.6,290.77,0.0,9.15
115.0,3,298.78,189.27,15.01,5.89
115.0,4,21.03,115.31,165.0,13.9
115.0,5,383.64,254.86,165.0,10.65
115.0,6,160.89,270.94,330.0,13.93
115.0,7,246.84,14.21,255.0,12.07
115.0,8,284.76,49.99,150.0,12.61
115.0,9,247.91,284.64,113.26,9.74
116.0,0,201.6,62.36,0.0,13.9
116.0,1,201.97,200.21,30.01,12.46
116.0,2,200.91,296.25,352.09,5.54
116.0,3,302.02,196.63,28.59,8.13
116.0,4,25.26,102.15,157.89,13.86
116.0,5,386.42,244.5,165.0,10.73
116.0,6,155.71,279.92,330.0,10.37
116.0,7,235.09,11.06,255.0,12.17
116.0,8,289.74,41.37,150.0,9.95
116.0,9,257.01,277.33,133.71,11.72
117.0,0,201.6,76.28,0.0,13.93
117.0,1,208.21,211.03,30.01,12.49
117.0,2,195.14,299.84,290.55,7.34
117.0,3,309.77,198.4,86.65,8.19
117.0,4,32.88,91.65,137.69,13.05
117.0,5,389.39,233.4,165.0,11.49
117.0,6,155.22,285.32,358.66,5.87
117.0,7,224.08,8.11,255.0,11.4
117.0,8,292.87,35.94,150.0,6.26
117.0,9,264.83,269.51,135.0,11.06
118.0,0,201.6,88.42,0.0,12.14
118.0,1,214.35,221.65,30.0,12.27
118.0,2,188.59,298.6,257.92,6.69
118.0,3,320.2,198.4,90.0,10.43
118.0,4,42.29,82.24,135.0,13.31
118.0,5,392.12,223.21,165.0,10.55
118.0,6,159.6,287.52,63.52,5.02
118.0,7,214.43,5.52,255.0,9.99
118.0,8,295.34,31.05,153.57,5.5
118.0,9,272.51,261.83,135.0,10.86
119.0,0,202.07,96.01,5.38,7.64
119.0,1,220.65,232.57,30.0,12.61
119.0,2,179.89,296.27,254.99,9.01
119.0,3,332.83,198.4,90.0,12.63
119.0,4,51.8,72.73,135.0,13.45
119.0,5,395.06,212.24,165.0,11.36
119.0,6,166.95,289.48,74.99,7.61
119.0,7,208.1,3.83,255.0,6.55
119.0,8,293.95,27.18,195.16,4.45
119.0,9,277.44,256.9,135.0,6.98
120.0,0,207.42,100.23,59.53,7.04
120.0,1,226.75,243.13,30.0,12.2
120.0,2,169.47,293.47,254.99,10.78
120.0,3,347.5,198.4,90.0,14.67
120.0,4,61.29,63.24,135.0,13.41
120.0,5,397.17,202.18,171.26,10.31
120.0,6,176.34,292.0,74.99,9.72
120.0,7,203.07,4.0,272.63,5.18
120.0,8,289.61,25.67,249.24,4.61
120.0,9,283.11,251.94,129.22,7.54
121.0,0,214.87,102.33,74.99,7.74
121.0,1,232.99,253.95,30.0,12.49
121.0,2,161.8,291.42,254.99,7.94
121.0,3,361.44,198.4,90.0,13.93
121.0,4,70.84,53.69,135.0,13.51
121.0,5,396.06,191.46,191.8,10.83
121.0,6,185.55,294.47,74.99,9.54
121.0,7,201.61,8.1,335.38,4.47
121.0,8,282.64,23.81,255.0,7.21
121.0,9,289.72,250.6,97.39,6.88
122.0,0,224.19,104.83,74.99,9.65
122.0,1,238.99,264.34,30.0,12.0
122.0,2,154.2,289.78,259.45,7.8
122.0,3,375.29,198.4,90.0,13.85
122.0,4,80.48,44.05,135.0,13.63
122.0,5,393.19,180.77,195.0,11.07
122.0,6,190.43,295.78,74.99,5.04
122.0,7,201.6,13.41,0.0,5.31
122.0,8,274.32,21.57,255.0,8.62
122.0,9,296.39,253.8,61.99,7.42
123.0,0,233.76,107.39,74.99,9.91
123.0,1,244.17,273.31,30.0,10.36
123.0,2,148.32,292.8,305.4,6.94
123.0,3,384.64,198.4,90.0,9.35
123.0,4,90.23,34.3,135.0,13.79
123.0,5,390.53,170.82,195.0,10.29
123.0,6,196.73,298.07,68.34,6.73
123.0,7,201.6,21.21,0.0,7.8
123.0,8,264.43,18.92,255.0,10.24
123.0,9,304.9,258.71,60.0,9.83
124.0,0,239.55,108.94,74.99,5.99
124.0,1,247.1,278.38,30.0,5.86
124.0,2,144.51,299.31,330.0,7.54
124.0,3,389.49,198.4,90.0,4.85
124.0,4,100.49,26.1,122.14,13.2
124.0,5,387.71,160.34,195.0,10.86
124.0,6,201.43,305.43,19.88,9.13
124.0,7,201.6,30.75,0.0,9.54
124.0,8,252.78,15.8,255.0,12.07
124.0,9,314.62,264.33,60.0,11.23
125.0,0,246.9,110.1,84.17,7.51
125.0,1,250.68,281.6,47.91,4.96
125.0,2,139.64,307.74,330.0,9.74
125.0,3,396.14,199.02,82.88,6.7
125.0,4,113.42,21.54,105.0,13.76
